gene_id;seqname;strand;splice5;splice3;n1;n2
gene15868;NT_033777.3;-1;21625164;21624086;3102;19
gene15868;NT_033777.3;-1;21626023;21625894;2984;0
gene1587;NC_004354.4;1;13801774;13801901;2063;37
gene1587;NC_004354.4;1;13802009;13802066;1799;36
gene1587;NC_004354.4;1;13802172;13802236;2490;1
gene1587;NC_004354.4;1;13802339;13802591;1579;5
gene1587;NC_004354.4;1;13802770;13802847;460;0
gene1587;NC_004354.4;1;13803268;13803325;4249;0
gene1587;NC_004354.4;1;13803851;13803908;817;0
gene1587;NC_004354.4;1;13804051;13804122;3785;0
gene1587;NC_004354.4;1;13804228;13804293;716;0
gene1587;NC_004354.4;1;13804422;13805451;2870;791
gene1587;NC_004354.4;1;13805476;13806531;1767;1706
gene15874;NT_033777.3;-1;21662718;21662220;4383;358
gene15874;NT_033777.3;-1;21662809;21662744;5276;22
gene15875;NT_033777.3;1;21665789;21665838;48;0
gene15875;NT_033777.3;1;21666137;21666252;59;0
gene15876;NT_033777.3;-1;21667139;21666811;3217;0
gene15876;NT_033777.3;-1;21667678;21667619;3255;0
gene15876;NT_033777.3;-1;21670304;21670240;1902;3
gene15876;NT_033777.3;-1;21671376;21671324;1901;1
gene15876;NT_033777.3;-1;21671629;21671572;1642;5
gene15877;NT_033777.3;-1;21718318;21673721;277;37
gene15880;NT_033777.3;-1;21736189;21736131;3664;3
gene15881;NT_033777.3;-1;21736686;21736633;476;1
gene15882;NT_033777.3;-1;21737185;21737122;181;1
gene15883;NT_033777.3;-1;21738695;21738629;2605;4
gene15883;NT_033777.3;-1;21739000;21738939;1920;0
gene15884;NT_033777.3;1;21740644;21741666;176;2
gene15884;NT_033777.3;1;21741826;21741884;216;0
gene15884;NT_033777.3;1;21742360;21742427;350;0
gene15884;NT_033777.3;1;21742667;21742741;140;26
gene15884;NT_033777.3;1;21743988;21744047;668;1
gene15885;NT_033777.3;1;21745856;21746185;3029;0
gene15885;NT_033777.3;1;21746342;21746473;2138;0
gene15885;NT_033777.3;1;21747188;21747389;5298;3
gene15885;NT_033777.3;1;21748618;21748687;3494;1
gene15886;NT_033777.3;1;21750685;21750892;1445;0
gene15886;NT_033777.3;1;21751371;21751428;2110;0
gene15886;NT_033777.3;1;21751668;21751727;3109;3
gene15887;NT_033777.3;1;21755258;21755401;5781;12
gene15887;NT_033777.3;1;21756119;21756177;7109;1
gene15887;NT_033777.3;1;21757294;21757351;10594;1
gene15888;NT_033777.3;1;21759397;21759463;68;0
gene15888;NT_033777.3;1;21759761;21759848;98;1
gene15888;NT_033777.3;1;21760036;21760091;78;1
gene15888;NT_033777.3;1;21760340;21760462;46;2
gene15888;NT_033777.3;1;21768921;21768999;55;0
gene15889;NT_033777.3;1;21769681;21769744;46;0
gene15889;NT_033777.3;1;21769870;21769927;25;0
gene15890;NT_033777.3;-1;21771209;21771149;2824;0
gene15890;NT_033777.3;-1;21771733;21771677;3942;1
gene15890;NT_033777.3;-1;21771901;21771837;3947;943
gene15890;NT_033777.3;-1;21772671;21772248;3214;376
gene15890;NT_033777.3;-1;21772962;21772897;6158;2
gene15890;NT_033777.3;-1;21773135;21773074;9351;0
gene15890;NT_033777.3;-1;21773559;21773500;6399;0
gene15890;NT_033777.3;-1;21773910;21773856;6112;0
gene15890;NT_033777.3;-1;21774184;21774130;5461;1
gene15890;NT_033777.3;-1;21774426;21774366;4484;2
gene15890;NT_033777.3;-1;21775084;21774909;3336;0
gene15891;NT_033777.3;1;21776339;21776391;233;2
gene15891;NT_033777.3;1;21776777;21776838;270;0
gene15891;NT_033777.3;1;21776990;21777041;327;0
gene15892;NT_033777.3;-1;21777377;21777314;2077;0
gene15892;NT_033777.3;-1;21777648;21777598;3494;6
gene15893;NT_033777.3;-1;21779551;21779204;2326;0
gene15894;NT_033777.3;-1;21786929;21786863;6859;2
gene15894;NT_033777.3;-1;21787172;21787106;12264;2
gene15894;NT_033777.3;-1;21787785;21787281;13984;9
gene15894;NT_033777.3;-1;21787982;21787909;11878;0
gene15894;NT_033777.3;-1;21789661;21789588;4674;2
gene15894;NT_033777.3;-1;21790708;21789761;2521;2192
gene15894;NT_033777.3;-1;21791530;21790739;2451;2184
gene15894;NT_033777.3;-1;21791728;21791600;4190;10
gene15894;NT_033777.3;-1;21791960;21791894;3524;0
gene15894;NT_033777.3;-1;21807598;21805176;1458;605
gene15894;NT_033777.3;-1;21808616;21807735;554;40
gene15894;NT_033777.3;-1;21817100;21792147;1671;545
gene15894;NT_033777.3;-1;21817817;21817451;1961;0
gene15894;NT_033777.3;-1;21818151;21818086;6366;0
gene15894;NT_033777.3;-1;21818871;21818510;2676;0
gene15894;NT_033777.3;-1;21819017;21818950;4098;0
gene15894;NT_033777.3;-1;21819653;21819124;5218;18
gene15894;NT_033777.3;-1;21820646;21819767;6356;6
gene159;NC_004354.4;1;1390058;1390275;391;16
gene1590;NC_004354.4;1;13812046;13812111;954;0
gene15900;NT_033777.3;-1;21842736;21842680;11;0
gene15904;NT_033777.3;-1;21855399;21851877;7525;327
gene15907;NT_033777.3;1;21865748;21865814;4176;0
gene15907;NT_033777.3;1;21865962;21866024;702;0
gene15908;NT_033777.3;-1;21866509;21866451;713;0
gene15908;NT_033777.3;-1;21866766;21866710;436;0
gene15908;NT_033777.3;-1;21867404;21867265;621;123
gene1591;NC_004354.4;-1;13813874;13813806;7800;0
gene1591;NC_004354.4;-1;13814376;13813986;4927;17
gene1591;NC_004354.4;-1;13821924;13814887;6074;37
gene15910;NT_033777.3;-1;21869038;21868983;2831;66
gene15911;NT_033777.3;1;21872526;21872587;150;0
gene15911;NT_033777.3;1;21872802;21872871;190;0
gene15913;NT_033777.3;1;21875631;21875714;1296;0
gene15913;NT_033777.3;1;21877401;21877466;4214;0
gene15914;NT_033777.3;-1;21878486;21878420;4666;759
gene15915;NT_033777.3;1;21879391;21879447;465;0
gene15917;NT_033777.3;1;21883172;21883228;70;11
gene15919;NT_033777.3;-1;21884902;21884846;321;0
gene15919;NT_033777.3;-1;21885197;21885140;527;0
gene15919;NT_033777.3;-1;21885394;21885333;262;58
gene1592;NC_004354.4;1;13823088;13823150;3416;0
gene1592;NC_004354.4;1;13823332;13823410;3400;0
gene1592;NC_004354.4;1;13824215;13824287;2174;0
gene1592;NC_004354.4;1;13824917;13825000;4949;0
gene15920;NT_033777.3;-1;21886092;21886035;537;0
gene15920;NT_033777.3;-1;21886287;21886225;1026;0
gene15920;NT_033777.3;-1;21887139;21886417;726;18
gene15921;NT_033777.3;1;21887592;21888034;451;85
gene15921;NT_033777.3;1;21888555;21888702;355;0
gene15921;NT_033777.3;1;21888779;21888838;601;12
gene15925;NT_033777.3;1;21976055;21995519;858;579
gene15925;NT_033777.3;1;21995772;21995837;1238;0
gene15925;NT_033777.3;1;21996056;21996329;1135;0
gene15925;NT_033777.3;1;21996788;22003959;1164;1
gene15926;NT_033777.3;1;22015307;22015379;1283;0
gene15926;NT_033777.3;1;22015480;22015540;412;0
gene15926;NT_033777.3;1;22015761;22015826;444;0
gene15927;NT_033777.3;-1;22017340;22017219;4894;0
gene15927;NT_033777.3;-1;22017979;22017923;8839;0
gene15927;NT_033777.3;-1;22018623;22018097;7370;26
gene15927;NT_033777.3;-1;22018779;22018717;8488;0
gene15927;NT_033777.3;-1;22018991;22018828;19760;30
gene15928;NT_033777.3;-1;22020103;22020038;22788;4
gene15928;NT_033777.3;-1;22020449;22020393;2487;0
gene15928;NT_033777.3;-1;22020824;22020609;3857;2213
gene15928;NT_033777.3;-1;22021583;22021521;4056;0
gene15928;NT_033777.3;-1;22021792;22021733;8699;0
gene15928;NT_033777.3;-1;22022399;22022267;10334;7
gene15928;NT_033777.3;-1;22022886;22022630;1878;7
gene15929;NT_033777.3;1;22023633;22023696;3214;0
gene1593;NC_004354.4;-1;13826786;13826718;1051;0
gene1593;NC_004354.4;-1;13827042;13826953;3900;0
gene1593;NC_004354.4;-1;13827339;13827106;2263;503
gene1593;NC_004354.4;-1;13827578;13827510;2224;0
gene1593;NC_004354.4;-1;13828641;13827720;944;28
gene15930;NT_033777.3;-1;22024925;22024855;11294;1
gene15930;NT_033777.3;-1;22025139;22025054;11120;1
gene15931;NT_033777.3;-1;22026447;22026391;9746;6
gene15932;NT_033777.3;1;22029149;22029215;47079;12
gene15933;NT_033777.3;-1;22030145;22030080;4054;2
gene15933;NT_033777.3;-1;22030305;22030249;2072;3
gene15933;NT_033777.3;-1;22030640;22030584;3560;2
gene15933;NT_033777.3;-1;22030815;22030741;112;2
gene15933;NT_033777.3;-1;22030949;22030897;201;0
gene15933;NT_033777.3;-1;22031272;22031207;1679;0
gene15935;NT_033777.3;-1;22032819;22032760;5161;2
gene15935;NT_033777.3;-1;22033363;22033299;4375;0
gene15936;NT_033777.3;1;22036016;22036075;1303;0
gene15936;NT_033777.3;1;22036298;22036506;9119;0
gene15936;NT_033777.3;1;22037194;22037251;5184;0
gene15936;NT_033777.3;1;22037878;22037956;3404;0
gene15939;NT_033777.3;1;22043380;22062724;2481;17
gene15939;NT_033777.3;1;22062859;22069110;3181;1
gene15939;NT_033777.3;1;22069228;22070806;389;7
gene15939;NT_033777.3;1;22070948;22071332;2470;6
gene15939;NT_033777.3;1;22071430;22071738;800;81
gene15939;NT_033777.3;1;22072042;22072931;1653;1164
gene1594;NC_004354.4;-1;13831167;13831101;30923;0
gene1594;NC_004354.4;-1;13831339;13831279;27295;0
gene1594;NC_004354.4;-1;13831701;13831635;12870;3
gene1594;NC_004354.4;-1;13832216;13832157;16150;12
gene1594;NC_004354.4;-1;13832745;13832674;10665;2
gene1594;NC_004354.4;-1;13832903;13832841;15307;0
gene1594;NC_004354.4;-1;13837612;13835150;10432;517
gene1594;NC_004354.4;-1;13845351;13837758;3655;642
gene15940;NT_033777.3;1;22080713;22081806;1236;6
gene15940;NT_033777.3;1;22081950;22082248;1812;6
gene15941;NT_033777.3;-1;22086232;22085866;13402;17
gene15942;NT_033777.3;1;22087261;22087317;81199;71
gene15942;NT_033777.3;1;22087360;22087428;51886;119
gene15947;NT_033777.3;1;22126467;22129246;388;1
gene15947;NT_033777.3;1;22129399;22129462;623;1
gene15947;NT_033777.3;1;22129598;22129774;2258;0
gene15947;NT_033777.3;1;22130033;22130107;3235;1
gene15947;NT_033777.3;1;22130448;22130505;6599;0
gene15947;NT_033777.3;1;22130593;22130646;5293;52
gene15947;NT_033777.3;1;22130798;22130865;8346;2
gene15947;NT_033777.3;1;22131176;22131242;8990;4
gene15947;NT_033777.3;1;22131343;22132100;6609;257
gene15947;NT_033777.3;1;22132245;22132654;5944;201
gene15948;NT_033777.3;1;22174728;22277636;847;626
gene15948;NT_033777.3;1;22277973;22278351;864;526
gene15948;NT_033777.3;1;22278627;22278705;336;0
gene15948;NT_033777.3;1;22280886;22281846;1776;0
gene15948;NT_033777.3;1;22281904;22284877;2032;0
gene15948;NT_033777.3;1;22284936;22285471;1735;0
gene15948;NT_033777.3;1;22285702;22287796;1192;189
gene15948;NT_033777.3;1;22287961;22289479;1675;11
gene15948;NT_033777.3;1;22289562;22290077;1485;0
gene15948;NT_033777.3;1;22290297;22291161;2066;2
gene15948;NT_033777.3;1;22291355;22292312;1433;1
gene15948;NT_033777.3;1;22292459;22292612;1874;2
gene15948;NT_033777.3;1;22292879;22292949;2314;0
gene15948;NT_033777.3;1;22293072;22293458;232;13
gene1595;NC_004354.4;-1;13854651;13854373;206;0
gene1595;NC_004354.4;-1;13855234;13855119;248;0
gene1595;NC_004354.4;-1;13856981;13856760;177;0
gene1595;NC_004354.4;-1;13870319;13869706;844;0
gene1595;NC_004354.4;-1;13883235;13871269;268;42
gene1595;NC_004354.4;-1;13883458;13883365;610;0
gene1595;NC_004354.4;-1;13885308;13885226;980;0
gene1595;NC_004354.4;-1;13901482;13885501;1486;3
gene15950;NT_033777.3;1;22214930;22215179;504;2
gene15950;NT_033777.3;1;22215447;22215508;323;0
gene15954;NT_033777.3;1;22300647;22300703;7202;267
gene15954;NT_033777.3;1;22300820;22301229;8188;2
gene15954;NT_033777.3;1;22301393;22301463;5452;12
gene15954;NT_033777.3;1;22301641;22301704;7519;0
gene15954;NT_033777.3;1;22301855;22302046;7420;4
gene15954;NT_033777.3;1;22302272;22302541;1990;6
gene15954;NT_033777.3;1;22302670;22302758;7065;0
gene15954;NT_033777.3;1;22303181;22303556;1622;0
gene15955;NT_033777.3;-1;22312138;22312078;40;0
gene15955;NT_033777.3;-1;22314659;22312217;67;0
gene15955;NT_033777.3;-1;22315544;22315173;60;5
gene15955;NT_033777.3;-1;22318345;22315800;13;0
gene1596;NC_004354.4;1;13955676;13955744;434;3
gene15960;NT_033777.3;-1;22333973;22333693;213;0
gene15964;NT_033777.3;1;22352471;22352530;3321;0
gene15964;NT_033777.3;1;22352697;22352748;2156;26
gene15964;NT_033777.3;1;22352876;22355691;2182;10
gene15964;NT_033777.3;1;22355828;22355948;2396;3
gene15965;NT_033777.3;1;22357672;22358371;44632;32
gene15965;NT_033777.3;1;22358492;22358562;35053;10
gene15965;NT_033777.3;1;22358629;22359524;25005;124
gene15965;NT_033777.3;1;22359761;22359836;18620;3
gene15967;NT_033777.3;1;22364128;22364196;3409;0
gene15968;NT_033777.3;1;22362947;22363006;1971;0
gene15968;NT_033777.3;1;22363288;22363353;1904;184
gene15969;NT_033777.3;-1;22365018;22364958;2045;2
gene15969;NT_033777.3;-1;22365275;22365221;2528;0
gene15969;NT_033777.3;-1;22365536;22365470;2189;3
gene15969;NT_033777.3;-1;22365711;22365649;4553;1
gene15970;NT_033777.3;-1;22366761;22366704;2775;6
gene15971;NT_033777.3;1;22369566;22370777;39937;34561
gene15971;NT_033777.3;1;22372168;22372225;34846;1
gene15971;NT_033777.3;1;22372383;22372468;87177;1
gene15973;NT_033777.3;1;22377205;22377260;1200;0
gene15973;NT_033777.3;1;22377911;22377968;897;19
gene15973;NT_033777.3;1;22378155;22378216;928;0
gene15973;NT_033777.3;1;22378781;22378843;807;0
gene15973;NT_033777.3;1;22379366;22379433;3208;0
gene15973;NT_033777.3;1;22379605;22379665;127;1
gene15974;NT_033777.3;1;22380202;22380255;106;1
gene15975;NT_033777.3;1;22381525;22381584;713;0
gene15976;NT_033777.3;1;22382269;22382329;1278;0
gene15976;NT_033777.3;1;22382505;22382562;1289;0
gene15976;NT_033777.3;1;22383143;22383204;822;1
gene15976;NT_033777.3;1;22383359;22383411;1909;84
gene15976;NT_033777.3;1;22383505;22383558;1873;221
gene15977;NT_033777.3;-1;22387058;22386991;288;0
gene15977;NT_033777.3;-1;22387378;22387322;307;1
gene15978;NT_033777.3;1;22390203;22391193;804;777
gene15978;NT_033777.3;1;22391307;22391368;259;0
gene15978;NT_033777.3;1;22391864;22391919;3658;0
gene15985;NT_033777.3;1;22406475;22406528;174;0
gene15985;NT_033777.3;1;22406785;22406845;169;0
gene15985;NT_033777.3;1;22407064;22407128;99;0
gene15985;NT_033777.3;1;22407773;22407836;209;0
gene15985;NT_033777.3;1;22407950;22408014;263;0
gene15985;NT_033777.3;1;22408200;22408255;324;0
gene15986;NT_033777.3;-1;22408939;22408881;5468;0
gene15986;NT_033777.3;-1;22409062;22409010;1900;0
gene15986;NT_033777.3;-1;22409398;22409338;7884;0
gene15986;NT_033777.3;-1;22409711;22409649;5362;0
gene15986;NT_033777.3;-1;22410485;22410423;1963;1
gene15987;NT_033777.3;1;22411638;22412648;4606;9
gene15987;NT_033777.3;1;22412851;22412909;1550;0
gene15987;NT_033777.3;1;22413280;22413360;4662;3
gene15987;NT_033777.3;1;22413458;22413519;6168;0
gene15987;NT_033777.3;1;22414278;22418108;1196;386
gene15988;NT_033777.3;-1;22420387;22420323;10711;0
gene15988;NT_033777.3;-1;22420953;22420791;154;0
gene15989;NT_033777.3;1;22421603;22421967;7164;2
gene15989;NT_033777.3;1;22422135;22422195;5970;2
gene15990;NT_033777.3;-1;22423851;22423795;3184;0
gene15990;NT_033777.3;-1;22424297;22424082;1303;2
gene15991;NT_033777.3;-1;22425703;22425596;20;0
gene15992;NT_033777.3;-1;22446138;22446087;1204;0
gene15993;NT_033777.3;-1;22447200;22447136;521;1
gene15994;NT_033777.3;1;22448621;22456550;2002;29
gene15996;NT_033777.3;1;22462780;22462847;5400;0
gene15996;NT_033777.3;1;22463287;22463342;6697;0
gene15997;NT_033777.3;1;22465676;22465736;566;0
gene16;NC_004354.4;1;343834;346148;235;2
gene16;NC_004354.4;1;347708;348079;242;0
gene16;NC_004354.4;1;348239;348646;257;3
gene16;NC_004354.4;1;349325;349443;500;0
gene160;NC_004354.4;1;1394159;1394223;3008;3
gene160;NC_004354.4;1;1394715;1395097;999;9
gene160;NC_004354.4;1;1395194;1395245;1695;0
gene16000;NT_033777.3;1;22471391;22471518;745;0
gene16000;NT_033777.3;1;22471996;22472060;3067;3
gene16000;NT_033777.3;1;22472373;22472436;3751;1
gene16000;NT_033777.3;1;22472554;22472608;2566;0
gene16000;NT_033777.3;1;22472994;22473068;638;0
gene16000;NT_033777.3;1;22473440;22473637;853;0
gene16000;NT_033777.3;1;22473759;22478079;1353;368
gene16000;NT_033777.3;1;22478228;22478287;4297;0
gene16000;NT_033777.3;1;22479046;22479102;1591;0
gene16000;NT_033777.3;1;22479454;22479529;1285;0
gene16000;NT_033777.3;1;22479766;22480795;936;358
gene16000;NT_033777.3;1;22481127;22481841;5268;308
gene16002;NT_033777.3;1;22487393;22487509;13832;35
gene16002;NT_033777.3;1;22487720;22487780;13630;20
gene16003;NT_033777.3;-1;22488210;22488151;1385;0
gene16003;NT_033777.3;-1;22488684;22488634;1173;0
gene16004;NT_033777.3;-1;22489921;22489859;19442;3
gene16004;NT_033777.3;-1;22490867;22490813;7923;0
gene16004;NT_033777.3;-1;22491258;22491022;16678;3
gene16007;NT_033777.3;1;22510205;22512740;815;0
gene16007;NT_033777.3;1;22512939;22513086;1223;0
gene16007;NT_033777.3;1;22513259;22514334;777;3
gene16007;NT_033777.3;1;22514472;22514544;323;0
gene16007;NT_033777.3;1;22514728;22515020;844;2
gene16007;NT_033777.3;1;22515175;22516622;414;179
gene16008;NT_033777.3;-1;22520503;22520387;4726;2
gene16008;NT_033777.3;-1;22521034;22520689;2369;0
gene16008;NT_033777.3;-1;22522033;22521791;2432;17
gene16008;NT_033777.3;-1;22526787;22522150;1129;16
gene16009;NT_033777.3;-1;22529179;22529119;1116;6
gene16009;NT_033777.3;-1;22529384;22529323;1340;0
gene16009;NT_033777.3;-1;22530038;22529988;864;3
gene16009;NT_033777.3;-1;22530367;22530137;640;3
gene16010;NT_033777.3;-1;22530870;22530808;108;2
gene16010;NT_033777.3;-1;22531070;22531014;153;0
gene16010;NT_033777.3;-1;22531730;22531677;60;0
gene16011;NT_033777.3;-1;22532968;22532907;4712;0
gene16011;NT_033777.3;-1;22533335;22533269;3241;0
gene16011;NT_033777.3;-1;22533683;22533594;3276;0
gene16014;NT_033777.3;-1;22544614;22544558;18519;2
gene16014;NT_033777.3;-1;22544757;22544695;4440;0
gene16014;NT_033777.3;-1;22545117;22545060;25938;0
gene16014;NT_033777.3;-1;22545684;22545471;21292;6
gene16014;NT_033777.3;-1;22545875;22545784;3561;340
gene16016;NT_033777.3;1;22554758;22554822;4334;0
gene16016;NT_033777.3;1;22555014;22555403;6115;0
gene16017;NT_033777.3;-1;22559609;22559269;299;0
gene16017;NT_033777.3;-1;22560248;22560176;297;0
gene16018;NT_033777.3;1;22570663;22572394;1668;8
gene16018;NT_033777.3;1;22572586;22572666;1343;0
gene16018;NT_033777.3;1;22572748;22574361;2825;36
gene16018;NT_033777.3;1;22574525;22574762;3297;0
gene16018;NT_033777.3;1;22574900;22579434;423;18
gene16019;NT_033777.3;1;22581276;22581333;5992;2
gene16020;NT_033777.3;-1;22582985;22582916;5621;3
gene16021;NT_033777.3;-1;22583594;22583524;3164;19
gene16021;NT_033777.3;-1;22583698;22583642;3408;16
gene16021;NT_033777.3;-1;22583987;22583930;49;0
gene16021;NT_033777.3;-1;22584249;22584192;2440;7
gene16021;NT_033777.3;-1;22584491;22584436;3249;0
gene16022;NT_033777.3;1;22584959;22585025;6400;5
gene16022;NT_033777.3;1;22585371;22585433;4604;0
gene16024;NT_033777.3;1;22588419;22599218;1566;157
gene16024;NT_033777.3;1;22599286;22599361;2359;0
gene16024;NT_033777.3;1;22599416;22599673;1706;0
gene16024;NT_033777.3;1;22600477;22600544;2066;0
gene16024;NT_033777.3;1;22601667;22602844;1420;386
gene16024;NT_033777.3;1;22603924;22603989;2719;0
gene16024;NT_033777.3;1;22604377;22604429;4709;1
gene16024;NT_033777.3;1;22604594;22604651;4648;0
gene16024;NT_033777.3;1;22604750;22604815;4455;0
gene16024;NT_033777.3;1;22605092;22605154;4588;0
gene16024;NT_033777.3;1;22605293;22605352;2981;0
gene16025;NT_033777.3;-1;22609145;22609084;1563;1
gene16025;NT_033777.3;-1;22609348;22609276;2192;0
gene16025;NT_033777.3;-1;22611009;22610953;1587;6
gene16025;NT_033777.3;-1;22611251;22611200;235;0
gene16025;NT_033777.3;-1;22611520;22611452;80;0
gene16025;NT_033777.3;-1;22611862;22611804;63;0
gene16025;NT_033777.3;-1;22612292;22612234;1366;0
gene16025;NT_033777.3;-1;22612789;22612725;743;5
gene16025;NT_033777.3;-1;22613342;22613285;1188;0
gene16027;NT_033777.3;1;22613897;22613960;296;0
gene16027;NT_033777.3;1;22614124;22614180;530;0
gene16027;NT_033777.3;1;22614474;22614526;619;0
gene16027;NT_033777.3;1;22614897;22614953;774;44
gene16027;NT_033777.3;1;22615177;22615228;951;17
gene16027;NT_033777.3;1;22615741;22615801;863;307
gene16027;NT_033777.3;1;22616016;22616073;1204;0
gene16027;NT_033777.3;1;22616224;22616277;1026;1
gene16028;NT_033777.3;1;22617804;22617873;1264;0
gene16028;NT_033777.3;1;22618030;22618083;857;2
gene16029;NT_033777.3;1;22618615;22618681;2299;2
gene16030;NT_033777.3;-1;22620922;22620856;2679;79
gene16030;NT_033777.3;-1;22622123;22622064;837;0
gene16033;NT_033777.3;1;22652559;22656873;53;8
gene16033;NT_033777.3;1;22657080;22658020;103;1
gene16033;NT_033777.3;1;22658463;22658722;59;0
gene16033;NT_033777.3;1;22659050;22664870;54;2
gene16033;NT_033777.3;1;22667079;22667979;111;76
gene16033;NT_033777.3;1;22668043;22676908;177;113
gene16033;NT_033777.3;1;22677464;22677592;211;105
gene16033;NT_033777.3;1;22677672;22677735;522;0
gene16033;NT_033777.3;1;22677840;22677899;491;0
gene16033;NT_033777.3;1;22678038;22678103;429;0
gene16033;NT_033777.3;1;22678329;22678565;316;0
gene16033;NT_033777.3;1;22678773;22678829;677;0
gene16033;NT_033777.3;1;22679041;22679103;894;1
gene16036;NT_033777.3;-1;22688452;22688401;1702;2
gene16036;NT_033777.3;-1;22690074;22690018;1096;303
gene16036;NT_033777.3;-1;22690232;22690174;1243;1
gene16037;NT_033777.3;1;22690876;22690930;1233;2
gene16037;NT_033777.3;1;22691106;22691165;1426;0
gene16037;NT_033777.3;1;22691670;22691720;1453;0
gene16037;NT_033777.3;1;22692034;22692088;738;0
gene16037;NT_033777.3;1;22692928;22692997;2087;0
gene16037;NT_033777.3;1;22693677;22693746;2451;0
gene16037;NT_033777.3;1;22694289;22694351;1954;0
gene16038;NT_033777.3;1;22695194;22695489;73;0
